ccds_id	gene	GTR_average_10x	GTR_average_20x	GTR_average_30x
9124	CCDS35166.1	ABL1	0.95547964102298	0.844208467831446	0.729008000476457
9125	CCDS35169.1	STKLD1	0.973529371121206	0.917223054986446	0.818813780102255
9126	CCDS3517.1	GNRHR	0.99624727700824	0.97596390521053	0.931611694976753
9127	CCDS35170.1	MYMK	0.999212436805302	0.989655145487192	0.9422156182928
9128	CCDS35171.1	FAM163B	0.863862171644839	0.629628558633105	0.448665076978288
9129	CCDS35172.1	RXRA	0.97402350456838	0.936012043256458	0.854364637456051
9130	CCDS35173.1	PAEP	0.864552633955368	0.815186665900608	0.775947558963507
9131	CCDS35174.1	SOHLH1	0.911413005023708	0.74588182780305	0.60837582480116
9132	CCDS35175.2	KCNT1	0.837282366867503	0.732870457193871	0.638685621707058
9133	CCDS35176.2	CAMSAP1	0.870897326922509	0.806502990770458	0.716889487485851
9134	CCDS35178.1	QSOX2	0.862297976094198	0.840926257775824	0.793675214220297
9135	CCDS35180.1	PMPCA	0.984768981745703	0.940822876588781	0.870549409883684
9136	CCDS35181.1	AGPAT2	0.78154696376318	0.658386522369413	0.527948557529358
9137	CCDS35182.2	LCN10	0.917677585327509	0.801456437475888	0.699179313930665
9138	CCDS35183.1	LCN8	0.961314408543591	0.853069046670969	0.709809910426098
9139	CCDS35185.1	TMEM203	0.961320014605761	0.835052403625394	0.673602600116406
9140	CCDS35186.1	FAM166A	0.991873584594158	0.949771588151554	0.86312110422682
9141	CCDS3519.1	TMPRSS11A	0.999327478996925	0.992281559779266	0.967783251058087
9142	CCDS35190.1	CSF2RA	0.499896158452374	0.499792480692679	0.499669967321031
9143	CCDS35191.1	CSF2RA	0.499914774727372	0.499802376179412	0.4996482913568
9144	CCDS35192.1	CSF2RA	0.499908429797166	0.499785162216429	0.499620187559504
9145	CCDS35193.1	CSF2RA	0.499918773785787	0.499793627208189	0.499605775051535
9146	CCDS35199.1	VCX3A	0.801549054040108	0.668423373672058	0.571907785132174
9147	CCDS352.1	KPNA6	0.997883698901408	0.985932523706361	0.961994663361024
9148	CCDS3520.1	TMPRSS11F	0.996566784115818	0.975360781008651	0.923611510693952
9149	CCDS35201.1	FRMPD4	0.989640273037304	0.95577229846319	0.897841162770784
9150	CCDS35202.1	TMSB4X	0.993434593583188	0.96941555225362	0.932992130317588
9151	CCDS3521.1	TMPRSS11B	0.998125719335375	0.982880263397009	0.942805339680703
9152	CCDS35212.2	MAP3K15	0.76857383396558	0.71257735681505	0.645506105242248
9153	CCDS35213.1	SH3KBP1	0.996561087790007	0.970665206767827	0.919586661217642
9154	CCDS35214.1	DDX53	0.990345475890438	0.946224671005207	0.884368083899171
9155	CCDS35215.2	PTCHD1	0.97620036537037	0.936726102030727	0.88125044919165
9156	CCDS35217.1	KLHL15	0.995774645004679	0.970515843290385	0.928160573723173
9157	CCDS3522.2	YTHDC1	0.995712561650253	0.9694513041598	0.920926898687837
9158	CCDS35221.1	MAGEB10	0.990267743790313	0.916742811110543	0.791308004987107
9159	CCDS35222.1	DCAF8L1	0.994292985357902	0.959650788392132	0.89233644767387
9160	CCDS35224.1	GK	0.994707422344868	0.962280478313171	0.900485860515586
9161	CCDS35227.1	FAM47C	0.988054840023615	0.939363689735121	0.884787329252362
9162	CCDS35229.1	RPGR	0.830535004190453	0.778896665545487	0.719733971331323
9163	CCDS35232.1	ARAF	0.952513518607817	0.827416519995784	0.686948658257268
9164	CCDS35233.1	SYN1	0.543555624551821	0.439488109230938	0.371905147368623
9165	CCDS35235.1	ZNF182	0.99739312282112	0.971545279586273	0.916293799883381
9166	CCDS35236.1	ZNF182	0.979599275631501	0.951459571570081	0.896737246161471
9167	CCDS3524.1	UGT2B15	0.913377061046233	0.902004171295495	0.889157056923447
9168	CCDS35240.1	SSX4	0.199648314557127	0.18821133098041	0.169228309892321
9169	CCDS35242.1	TBC1D25	0.933287793537494	0.823479736408299	0.69088884192335
9170	CCDS35247.1	SLC35A2	0.874752097868595	0.733078450196379	0.593580124618581
9171	CCDS3525.1	UGT2A3	0.996893385939633	0.979505305656866	0.949647852972509
9172	CCDS35250.1	WDR45	0.972792748666069	0.881057927527824	0.762172107362336
9173	CCDS35253.1	CACNA1F	0.917092224474155	0.792398090235777	0.670672281175142
9174	CCDS35254.1	PPP1R3F	0.64790768945023	0.488641344725111	0.364788725854386
9175	CCDS3526.1	UGT2B7	0.999801882119861	0.998954741278609	0.994625818871661
9176	CCDS3527.1	UGT2B11	0.999877344472791	0.998764333174467	0.995877372508343
9177	CCDS35277.1	SHROOM4	0.976998799225293	0.899164016143828	0.796701168219179
9178	CCDS35278.1	NUDT10	0.97447731400184	0.8832785507377	0.767850120821898
9179	CCDS35279.1	MAGED1	0.970927980591563	0.874742491243364	0.740997648091633
9180	CCDS3529.1	UGT2A1	0.999229619748749	0.992138134690137	0.967818977291482
9181	CCDS35295.1	SPANXN5	0.999998303785273	0.99905011975276	0.993250761600412
9182	CCDS35298.1	IQSEC2	0.920476004275159	0.777836735225876	0.632773519981225
9183	CCDS35299.1	RIBC1	0.970484020228891	0.851481322176179	0.719823518677829
9184	CCDS353.1	TXLNA	0.964629891714278	0.877033809522516	0.766188757081946
9185	CCDS3530.1	SULT1B1	0.998399464347954	0.978907866847446	0.927331762398639
9186	CCDS35300.1	HSD17B10	0.956425323067176	0.874410491633816	0.763922577411827
9187	CCDS35301.1	HUWE1	0.982669185593995	0.922225458147587	0.838696554164007
9188	CCDS35302.1	WNK3	0.987125745782048	0.943993855960128	0.873915051846911
9189	CCDS35303.1	ALAS2	0.951634157895642	0.854873034664332	0.763871622490141
9190	CCDS35304.1	PAGE2B	0.935494498691209	0.890134127573929	0.845585243755901
9191	CCDS35305.2	FAM104B	0.988915646188776	0.952960880258184	0.893346185376788
9192	CCDS35308.1	FOXR2	0.994849014490545	0.953609380754622	0.877814210512947
9193	CCDS3531.1	SULT1E1	0.999022002837452	0.988887349837562	0.957473073597439
9194	CCDS35312.1	SPIN2A	0.805052770877626	0.708472216644802	0.63314869741338
9195	CCDS35313.1	ZXDB	0.715631383695688	0.614822741172796	0.540094845238896
9196	CCDS35315.1	ARHGEF9	0.96438332935756	0.866677109050105	0.766923127771654
9197	CCDS35316.1	PJA1	0.990967809208108	0.938948200919788	0.850768085194052
9198	CCDS35318.2	EDA	0.85026622090142	0.655633613029149	0.497734755120474
9199	CCDS35319.2	EDA	0.906338108383787	0.777523731271264	0.658800823699401
9200	CCDS3532.1	CSN2	0.995978730692801	0.977222444050282	0.932663921817637
9201	CCDS35320.1	AWAT2	0.965180337690154	0.87165639004311	0.768780789090476
9202	CCDS35321.1	AWAT1	0.985047444414835	0.922222548404147	0.849101845537305
9203	CCDS35322.2	RAB41	0.994743629216124	0.959357946356428	0.899352547197974
9204	CCDS35323.1	TEX11	0.95636656334453	0.903242522287106	0.822122093038675
9205	CCDS35324.1	CXorf65	0.997447482610849	0.967109336305103	0.910130930077312
9206	CCDS35325.1	TAF1	0.993425445454513	0.969391157733507	0.927044849159892
9207	CCDS35326.1	GCNA	0.970166367485754	0.896750380059941	0.813270319250364
9208	CCDS3533.1	STATH	0.999518463485775	0.994376832786942	0.976953072792617
9209	CCDS35335.2	CHIC1	0.72111166143857	0.58072313026251	0.494575422376294
9210	CCDS35337.1	NEXMIF	0.99247671184395	0.954784197454454	0.895184524211818
9211	CCDS35338.1	PGAM4	0.997977061057216	0.978151676718247	0.94043158620557
9212	CCDS35339.1	ATP7A	0.99654811601577	0.981905739577939	0.955220706420248
9213	CCDS35341.1	CYLC1	0.95575924423502	0.831508263521115	0.688776409386927
9214	CCDS35342.1	HDX	0.990765011694249	0.947920944944876	0.88362868236556
9215	CCDS35343.2	SATL1	0.980885967197875	0.935954013491106	0.892030450060908
9216	CCDS35344.1	ZNF711	0.986757854190975	0.92691088205358	0.840306296222639
9217	CCDS35345.1	RPA4	0.995510682863939	0.956775139986916	0.888743010106286
9218	CCDS35347.1	TAF7L	0.988046870069122	0.960522177542303	0.924013181471499
9219	CCDS3535.1	PRR27	0.999498514115899	0.995163559818092	0.97345839524517
9220	CCDS35353.1	RAB40AL	0.990633781938973	0.967358037709869	0.926059513475047
9221	CCDS35354.1	BEX1	0.998798124169591	0.987773886176541	0.968071180924059
9222	CCDS35355.1	BEX4	0.984653027642357	0.930257594177622	0.862306026631299
9223	CCDS35356.1	TCEAL5	0.996779388083736	0.983221592934754	0.962849906563972
9224	CCDS35357.1	RAB40A	0.997474976927821	0.983367095328201	0.94945187980374
9225	CCDS35359.1	TMEM31	0.977145373390654	0.936375146170549	0.887730026288715
9226	CCDS3536.2	ODAM	0.909498602561303	0.876424414490839	0.82946428571422
9227	CCDS35362.1	H2BFWT	0.978316082444049	0.879554037777478	0.741423803413031
9228	CCDS35363.1	SLC25A53	0.993698661417816	0.942161880962014	0.842101898844072
9229	CCDS35366.1	COL4A5	0.980410465237468	0.935685090341529	0.871430262974568
9230	CCDS35369.1	RTL4	0.991014223398615	0.948459092002189	0.889094598102595
9231	CCDS35372.1	CT83	0.999393915695629	0.99376319699695	0.978414492149146
9232	CCDS35374.1	LONRF3	0.802938694246777	0.70719562185561	0.650507677067925
9233	CCDS35375.1	NKRF	0.995550232272428	0.973471807983344	0.935962731761723
9234	CCDS35376.1	AKAP14	0.997903970253606	0.969826503291197	0.909261472532675
9235	CCDS35377.1	AKAP14	0.997051620714325	0.958762588740302	0.884941665290847
9236	CCDS35379.1	CUL4B	0.985191555496296	0.944829779024858	0.883671044118071
9237	CCDS3538.1	CSN3	0.992498179859638	0.955309126143157	0.907509127767069
9238	CCDS3539.1	CABS1	0.98713046762824	0.951538352819921	0.923563895517811
9239	CCDS35393.1	OCRL	0.982589732354503	0.959227966249908	0.91833183427082
9240	CCDS35394.1	OCRL	0.982442800110064	0.958902589825994	0.917835373792258
9241	CCDS35395.1	ZDHHC9	0.995586110036843	0.967234220114393	0.914934492187231
9242	CCDS35396.1	OR13H1	0.997695036313598	0.988111324296209	0.970763988068042
9243	CCDS35397.1	FRMD7	0.996285809287298	0.973348988802188	0.937855408583497
9244	CCDS354.2	CCDC28B	0.980690283106448	0.963568733844365	0.919152996779332
9245	CCDS3540.1	SMR3B	0.99818443536404	0.976227402179291	0.921961676572559
9246	CCDS35409.1	ADGRG4	0.996176175408529	0.973692231493074	0.933226043595224
9247	CCDS3541.1	MUC7	0.99946670649989	0.997552353173943	0.991598989493975
9248	CCDS35411.1	CXorf66	0.999134602491798	0.990713566422853	0.973233220865863
9249	CCDS35417.1	MAGEC1	0.988037311334084	0.961934348969138	0.918390339890034
9250	CCDS35418.1	SPANXN3	0.999968608082373	0.997925517443441	0.990466449016036
9251	CCDS35419.1	SPANXN2	0.944824580846564	0.92605605860347	0.904925309011893
9252	CCDS3542.1	AMTN	0.997415623009978	0.977267742163747	0.93250135616407
9253	CCDS35421.1	SPANXN1	0.999821897453643	0.999048423538033	0.990365500349418
9254	CCDS35426.1	CXorf40B	0.979105728285684	0.95131938409012	0.898938854467448
9255	CCDS35428.1	HMGB3	0.961780991032943	0.889453179865901	0.803602098472462
9256	CCDS3543.1	AMBN	0.997608931667029	0.979440294877245	0.936332243242778
9257	CCDS35430.1	VMA21	0.8416440870554	0.811070564927385	0.778127397566322
9258	CCDS35431.1	PASD1	0.969986676956516	0.937155485420809	0.888501419972798
9259	CCDS35435.2	PNMA3	0.989274041006981	0.936195047906948	0.841406156598524
9260	CCDS35437.1	TREX2	0.544834097173887	0.288557229526253	0.176688547407234
9261	CCDS3544.2	ENAM	0.995066011127014	0.960967700978935	0.917251768739409
9262	CCDS35440.1	ATP2B3	0.962112490715797	0.90740362137102	0.829639108242497
9263	CCDS35441.1	SRPK3	0.910947669673257	0.752648693049815	0.598623377212253
9264	CCDS35443.1	IRAK1	0.79702057582306	0.655889514908056	0.541845957098417
9265	CCDS35444.1	IRAK1	0.814211368282439	0.674781559083292	0.556162285520345
9266	CCDS35448.1	TKTL1	0.996237792893809	0.982901962345998	0.955521374413769
9267	CCDS3545.1	JCHAIN	0.999382429420505	0.993735295938588	0.969260772659734
9268	CCDS35450.1	TAZ	0.910686331258635	0.81324157451991	0.713044351750676
9269	CCDS35451.1	ATP6AP1	0.894606335355576	0.844736941728762	0.766888655437904
9270	CCDS35452.1	GDI1	0.993098212074595	0.967431885923047	0.923750044222761
9271	CCDS35455.1	CTAG2	0.695271303829048	0.607471424779443	0.522290997950352
9272	CCDS35457.1	F8	0.994161439959879	0.967072378728647	0.922453264986054
9273	CCDS3546.1	UTP3	0.997224801882122	0.973460201007104	0.923189852649829
9274	CCDS3548.1	DCK	0.997481777519691	0.975190669482815	0.93563066576335
9275	CCDS3549.1	SLC4A4	0.998579493843227	0.992227793490746	0.973296038024823
9276	CCDS35491.1	SEMA5B	0.862056878921088	0.760480298277472	0.65203677047219
9277	CCDS35492.1	CLRN1	0.998519232579748	0.979700080638885	0.922850687067893
9278	CCDS35493.1	MAP9	0.97562775545894	0.940128960064575	0.889377877753928
9279	CCDS35496.1	TRMT11	0.98648000247647	0.957674719475322	0.908061988693611
9280	CCDS35497.1	ING3	0.995351952153468	0.956503272673059	0.906606325925234
9281	CCDS35498.1	SLC8A3	0.997244389506608	0.973841848345894	0.92125761622347
9282	CCDS35499.1	IZUMO4	0.968314385431432	0.878869921789519	0.767449347478024
9283	CCDS355.1	IQCC	0.988175501896828	0.960068057946244	0.912269733039284
9284	CCDS3550.1	GC	0.998460676207603	0.980162143843988	0.932750188994024
9285	CCDS35500.2	ZNF550	0.940432615916981	0.929256870603876	0.909358142562874
9286	CCDS35501.1	WFDC2	0.882965824665651	0.740540861812705	0.617051015354024
9287	CCDS35502.1	OGT	0.988521652784564	0.943259144205246	0.874076576286118
9288	CCDS35503.2	PNCK	0.840232950900869	0.697062624041162	0.559930658741946
9289	CCDS3551.1	NPFFR2	0.995578571448855	0.971605313574562	0.924527931117088
9290	CCDS3552.1	NPFFR2	0.996017348255706	0.981604684240806	0.951172883732808
9291	CCDS3553.1	ADAMTS3	0.998933740575639	0.991502163936793	0.970223383659544
9292	CCDS3554.1	COX18	0.802463794550642	0.703059705255332	0.64787178985285
9293	CCDS3555.1	ALB	0.99898890864655	0.987303201552469	0.953808085482999
9294	CCDS3556.1	AFP	0.997067814776024	0.975066986578335	0.923226276601803
9295	CCDS3557.1	AFM	0.996313769192665	0.973347985801547	0.928191142479777
9296	CCDS3558.1	RASSF6	0.956566336023939	0.897919092941357	0.843825214516113
9297	CCDS3559.1	RASSF6	0.989394392326153	0.937247040687433	0.881977720530712
9298	CCDS356.2	TMEM234	0.956544915501296	0.92646717882245	0.863058040810881
9299	CCDS3560.1	CXCL6	0.967113508624586	0.90004629928717	0.80930508000077
9300	CCDS3561.1	PF4V1	0.98823557159367	0.910516757470702	0.819823580744879
9301	CCDS3563.1	PPBP	0.99959397353053	0.99861298286434	0.991869871876098
9302	CCDS3564.1	EREG	0.980196952480811	0.96055633248832	0.946401101302222
9303	CCDS3565.1	AREG	0.990472918342923	0.977140583429724	0.953345392682531
9304	CCDS3566.1	BTC	0.908868542145782	0.889769950830333	0.869330051660141
9305	CCDS3567.1	RCHY1	0.989402678372266	0.958263387135217	0.903559316266482
9306	CCDS3568.1	THAP6	0.999007189546835	0.991299582220029	0.966070091973778
9307	CCDS3569.1	ODAPH	0.99880335288046	0.987373766016737	0.960783813315491
9308	CCDS3570.1	CDKL2	0.998853503056993	0.986911536757085	0.954121323138689
9309	CCDS3571.1	G3BP2	0.997760662936059	0.981810994311795	0.948038151022841
9310	CCDS3572.1	G3BP2	0.997677618182821	0.981839744648068	0.951545319465085
9311	CCDS3573.2	SDAD1	0.990689287524299	0.981016102836966	0.955467031226575
9312	CCDS3574.1	CXCL11	0.998291233283803	0.991075571544005	0.974368499257041
9313	CCDS3575.1	ART3	0.99054268094265	0.968206392830112	0.924739708913078
9314	CCDS3576.1	NUP54	0.991133444872174	0.972448744798512	0.933119128125442
9315	CCDS3577.1	SCARB2	0.989311354243261	0.967889858453284	0.925601876122596
9316	CCDS3578.1	STBD1	0.979620140696813	0.925544375783835	0.854155370774314
9317	CCDS3579.2	SHROOM3	0.864869245423363	0.788316885928187	0.725868334448175
9318	CCDS3580.1	CCNI	0.997749881417538	0.984409682094168	0.954449593936944
9319	CCDS3581.1	CCNG2	0.995006496256574	0.97877985227297	0.946722441156835
9320	CCDS3582.1	CXCL13	0.999066819757756	0.985131027961629	0.946411364762024
9321	CCDS3583.2	MRPL1	0.986514994059549	0.965183137494469	0.928337997611704
9322	CCDS3584.1	ANXA3	0.999119858260111	0.986372134475592	0.946837222313963
9323	CCDS3585.1	GK2	0.999592544116096	0.995769208762258	0.983115949025785
9324	CCDS3586.1	FGF5	0.998460192685619	0.981175805652798	0.926164142261466
9325	CCDS3588.1	BMP3	0.961861522722289	0.8874455882645	0.808962844520292
9326	CCDS3589.1	PRKG2	0.998657251523363	0.986338499847748	0.954949117070651
9327	CCDS359.1	LCK	0.964174168924655	0.924876661907968	0.860218366692899
9328	CCDS3590.1	HNRNPD	0.840751863808438	0.7936811205598	0.737083214349608
9329	CCDS3591.1	HNRNPD	0.855348227447594	0.81592379810209	0.770288711249132
9330	CCDS3592.1	HNRNPD	0.862619719407331	0.822027814414905	0.77318980917251
9331	CCDS3593.1	HNRNPDL	0.845939524634747	0.803934769335019	0.755379712211411
9332	CCDS3594.1	ENOPH1	0.998255125922062	0.985087281512655	0.955833701968704
9333	CCDS3595.1	SCD5	0.95379064259189	0.879661696374703	0.801099188063581
9334	CCDS3596.1	SEC31A	0.997860517548484	0.978138174646366	0.937758270224881
9335	CCDS3597.1	SEC31A	0.997946747858125	0.979166195256738	0.940163204213102
9336	CCDS3598.1	THAP9	0.998636432870036	0.98430069209764	0.949144082543263
9337	CCDS3599.1	LIN54	0.993922568928503	0.983181112762049	0.969853888063344
9338	CCDS36.1	GABRD	0.900014159086863	0.809432630627165	0.695504735913897
9339	CCDS360.1	HDAC1	0.969720368712412	0.951662877610821	0.922621995801724
9340	CCDS3600.1	COPS4	0.997967709706196	0.975097446494197	0.926978714497329
9341	CCDS3602.1	HPSE	0.954411036331319	0.919889268857589	0.882528889155939
9342	CCDS3603.1	HELQ	0.996020563269627	0.976518334443477	0.934941782647424
9343	CCDS3604.1	MRPS18C	0.999244069452094	0.993719628563616	0.973988369233559
9344	CCDS3605.2	ABRAXAS1	0.938345776102679	0.914253313038363	0.884000471133977
9345	CCDS3606.1	GPAT3	0.999477947999748	0.993334870454813	0.966112733628241
9346	CCDS3609.1	WDFY3	0.997463598226828	0.981452533508927	0.946081196593798
9347	CCDS3611.1	ARHGAP24	0.999387110559442	0.992115489737735	0.963762133210104
9348	CCDS3612.1	MAPK10	0.999589670959607	0.997161334999007	0.985072432500142
9349	CCDS3614.1	SLC10A6	0.999238713701317	0.989467780948705	0.952172941709826
9350	CCDS3615.1	C4orf36	0.997716607483149	0.973627655912893	0.934559187716694
9351	CCDS3616.1	AFF1	0.984117338627354	0.928305171882796	0.8569705673885
9352	CCDS3617.1	KLHL8	0.998558381367349	0.983618985180238	0.946575966323155
9353	CCDS3618.1	HSD17B13	0.996972696262591	0.980917578683582	0.940608653012351
9354	CCDS3619.1	HSD17B11	0.998643698814751	0.984617479460089	0.950071085485241
9355	CCDS362.1	TSSK3	0.997955758583415	0.982448799600805	0.947515793272447
9356	CCDS3620.1	NUDT9	0.992948047678117	0.959066926872789	0.905100618201183
9357	CCDS3621.1	NUDT9	0.995249449169771	0.96636809117374	0.916298898010457
9358	CCDS3622.1	SPARCL1	0.99931720087738	0.994166508395809	0.979349190211799
9359	CCDS3623.1	DMP1	0.994584039176459	0.964528371521129	0.915733411963775
9360	CCDS3624.1	IBSP	0.990551630578686	0.972807853691817	0.92142803741811
9361	CCDS3625.1	MEPE	0.991196748757532	0.949285495021634	0.899489545138679
9362	CCDS3626.1	SPP1	0.999508819043013	0.994884971508216	0.978424650208409
9363	CCDS3627.1	PKD2	0.799087333898743	0.787225562522477	0.762831915175344
9364	CCDS3628.1	ABCG2	0.998515059676971	0.978869187837493	0.930664970886331
9365	CCDS3629.1	PPM1K	0.99918468915278	0.98940560652355	0.954954407658083
9366	CCDS363.2	BSDC1	0.951768236555513	0.916977805970917	0.86114596943883
9367	CCDS3631.1	PYURF	0.428772315179717	0.332030492925995	0.295391605831661
9368	CCDS3633.1	TIGD2	0.991823164725979	0.94811599688888	0.891383096326351
9369	CCDS3634.1	SNCA	0.998719610508677	0.988831280143596	0.960223620288107
9370	CCDS3635.1	MMRN1	0.995459832164012	0.960038805473316	0.90160390448591
9371	CCDS3637.1	GRID2	0.999347591727791	0.993313153022464	0.973202370142374
9372	CCDS3639.1	SMARCAD1	0.996697392299927	0.973525847197483	0.930285944674566
9373	CCDS3640.1	HPGDS	0.999497275879148	0.993629271916789	0.971878405151061
9374	CCDS3641.1	PDLIM5	0.999149412241996	0.990176862519649	0.96163270537931
9375	CCDS3642.1	BMPR1B	0.99034815377177	0.967679312928753	0.943756726604196
9376	CCDS3643.1	UNC5C	0.997577333996561	0.980765214369075	0.937985064632782
9377	CCDS3644.1	PDHA2	0.995347858582539	0.96992930909573	0.929391538736767
9378	CCDS3646.1	TSPAN5	0.998887888479515	0.985621723736018	0.943987969310132
9379	CCDS3648.1	ADH1A	0.999732922871023	0.998630365253496	0.992765535919405
9380	CCDS3649.1	C4orf17	0.999143896868637	0.988287312200757	0.950536569258709
9381	CCDS3650.1	TRMT10A	0.999557876642485	0.993997101069255	0.9694905748332
9382	CCDS3651.1	MTTP	0.994883799436085	0.980546816417219	0.947169349282376
9383	CCDS3652.1	LAMTOR3	0.99844279346211	0.972298167409613	0.909774145616646
9384	CCDS3654.1	H2AFZ	0.962244337706534	0.943519126438446	0.905158743871342
9385	CCDS3655.1	EMCN	0.998095856538462	0.982939271576497	0.948072982241195
9386	CCDS3656.1	SLC39A8	0.882644970395285	0.840193057494149	0.811029493134294
9387	CCDS3657.1	NFKB1	0.998210428761812	0.984363239942193	0.951115051342142
9388	CCDS3658.1	MANBA	0.959091049799745	0.927153828403091	0.887502814174617
9389	CCDS3659.1	UBE2D3	0.995898959881132	0.970946012877668	0.930581971272919
9390	CCDS366.1	RBBP4	0.991961053094366	0.97290761242399	0.936526995886705
9391	CCDS3660.1	UBE2D3	0.995862783288487	0.970714864195537	0.930825234595655
9392	CCDS3661.1	UBE2D3	0.996393323826338	0.975374878253915	0.939962138210522
9393	CCDS3662.1	SLC9B2	0.998820222753734	0.986360753142572	0.949245872390751
9394	CCDS3663.1	BDH2	0.995905765149775	0.957296939239824	0.878219918900529
9395	CCDS3664.1	TACR3	0.988565441609428	0.963902741551816	0.925776741130937
9396	CCDS3666.1	TET2	0.993599505384951	0.963157253093892	0.91771651302337
9397	CCDS3667.1	PPA2	0.93568561353705	0.864430078433889	0.79444752463527
9398	CCDS3668.2	PPA2	0.93011003311674	0.857226042142055	0.790895803591281
9399	CCDS3669.2	PPA2	0.908452852408552	0.816869567435502	0.744888686236069
9400	CCDS367.2	SYNC	0.619736211990317	0.566593295371046	0.512612069398697
9401	CCDS3670.1	ARHGEF38	0.9986441307578	0.983859583952453	0.944148205682382
9402	CCDS3671.1	INTS12	0.997146171842654	0.976504524511737	0.940764144514802
9403	CCDS3672.2	GSTCD	0.937507526759059	0.92106229394791	0.89079612058389
9404	CCDS3673.1	TBCK	0.997201674346417	0.975610759159828	0.927845515735293
9405	CCDS3674.1	AIMP1	0.997207044261623	0.978035341571367	0.933770949146044
9406	CCDS3675.1	DKK2	0.998275040957063	0.984003886158417	0.959912561435602
9407	CCDS3676.1	PAPSS1	0.996576919266963	0.971986329866274	0.92410004952947
9408	CCDS3677.1	SGMS2	0.998762439881239	0.988079095586466	0.959739713162122
9409	CCDS3678.1	HADH	0.978753036628204	0.941848078177869	0.896370983592257
9410	CCDS3679.1	LEF1	0.999320517582966	0.99122213967311	0.966298291233287
9411	CCDS368.1	YARS	0.99895814900225	0.989901933521918	0.962327875728792
9412	CCDS3680.1	RPL34	0.993095256084159	0.949810486815939	0.877013708749939
9413	CCDS3681.1	OSTC	0.999226514776293	0.99152385669474	0.963056793792313
9414	CCDS3682.1	ETNPPL	0.999283060921247	0.988799653293712	0.952405398712231
9415	CCDS3684.1	CASP6	0.990108004568831	0.958271421495774	0.896900364900764
9416	CCDS3685.1	CASP6	0.987075828410531	0.951432730523347	0.894408002029349
9417	CCDS3686.1	PLA2G12A	0.952748885586918	0.906638904095287	0.865882667292276
9418	CCDS3687.1	RRH	0.999453051044662	0.994469697635768	0.971123073406192
9419	CCDS3688.3	LRIT3	0.81029138624252	0.804931824141304	0.789435473297834
9420	CCDS3689.1	EGF	0.999139999475182	0.990564492454128	0.96507096080611
9421	CCDS369.2	FNDC5	0.688605547765357	0.685072213036833	0.668432752698835
9422	CCDS3690.1	ELOVL6	0.995941748874418	0.97568959545968	0.931220603514735
9423	CCDS3691.1	ENPEP	0.997370362557798	0.978541279556126	0.934940352662239
9424	CCDS3692.1	PITX2	0.993432283246268	0.956056223736133	0.884393077088416
9425	CCDS3693.1	PITX2	0.998208198584043	0.982724321154917	0.9285496423681
9426	CCDS3694.1	PITX2	0.944977711738515	0.884099516135216	0.812059663961643
9427	CCDS3697.1	ALPK1	0.996768251808628	0.978441452784889	0.944929892924853
9428	CCDS37.1	PRKCZ	0.915212521517941	0.879838832942116	0.80023837623524
9429	CCDS370.1	HPCA	0.95526901650813	0.912496872494819	0.851435205751541
9430	CCDS3700.2	ZGRF1	0.95405347535703	0.915859312775664	0.861132483685287
9431	CCDS3701.2	LARP7	0.884850991056698	0.836460571398515	0.762647430881771
9432	CCDS3702.1	ANK2	0.993942682214787	0.96880503708957	0.922497266368699
9433	CCDS3703.1	CAMK2D	0.982353392768696	0.966477216443783	0.925017335314505
9434	CCDS3704.1	CAMK2D	0.981858926833785	0.967210508519698	0.925761373424233
9435	CCDS3705.1	UGT8	0.999572785475255	0.99676527783109	0.982978813814894
9436	CCDS3706.1	NDST4	0.997444523305804	0.979328254435102	0.940349752948369
9437	CCDS3707.1	TRAM1L1	0.999073999705497	0.988301674631525	0.952745873659668
9438	CCDS3709.1	PRSS12	0.904122452002772	0.854773770187812	0.81382700532163
9439	CCDS371.1	TMEM54	0.90995353558224	0.841968785328539	0.761505051783818
9440	CCDS3710.1	SEC24D	0.996442916206989	0.98168704183446	0.950694083841489
9441	CCDS3711.1	MYOZ2	0.99886362574411	0.985867279710672	0.947511845019478
9442	CCDS3712.1	FABP2	0.99480871569712	0.96856275160413	0.922248973101404
9443	CCDS3713.1	PDE5A	0.99123537580201	0.970247545577268	0.936983078561865
9444	CCDS3715.1	MAD2L1	0.998803238169431	0.983164187788827	0.934918035940135
9445	CCDS3716.1	PRDM5	0.988963601726562	0.959097174308476	0.911026704312325
9446	CCDS3717.2	NDNF	0.931356637427747	0.899669310269479	0.872133884511904
9447	CCDS3718.1	TNIP3	0.989691109308169	0.959003348556737	0.926101195088307
9448	CCDS3719.1	QRFPR	0.989453203822941	0.940421894777392	0.877908709849013
9449	CCDS3720.1	ANXA5	0.997688624731686	0.981319597777435	0.937069413777766
9450	CCDS3722.2	EXOSC9	0.996464552658832	0.975360214327519	0.935634202350394
9451	CCDS3723.1	CCNA2	0.961092199165661	0.916548276363043	0.873641228193635
9452	CCDS3724.1	BBS7	0.995853463327456	0.975026701641702	0.9349654192988
9453	CCDS3725.1	TRPC3	0.994646704365075	0.962405294577843	0.901212771952669
9454	CCDS3726.1	IL2	0.998592108733264	0.982093810102698	0.936349002656544
9455	CCDS3727.1	IL21	0.995553742513609	0.965347602682491	0.91600728660546
9456	CCDS3728.1	BBS12	0.9950848444698	0.970706557743625	0.925731918086186
